,algorithm,district,parameters,shared cost,own cost,time
77,random,1,N/A,43729,74815,0.003876209259033203
78,random,1,N/A,46636,80044,0.00539708137512207
79,random,1,N/A,44818,72115,0.007034778594970703
80,random,1,N/A,44089,75040,0.004106998443603516
81,random,1,N/A,44791,75337,0.0065860748291015625
82,random,1,N/A,45169,78253,0.0038750171661376953
83,random,1,N/A,43882,74437,0.007798671722412109
84,random,1,N/A,46123,76732,0.004809856414794922
85,random,1,N/A,46024,76957,0.003609180450439453
86,random,1,N/A,45601,74563,0.003754854202270508
87,random,1,N/A,45115,75598,0.004324913024902344
88,random,1,N/A,44728,75598,0.005199909210205078
89,random,1,N/A,44602,74113,0.02140331268310547
90,random,1,N/A,44080,74248,0.010709047317504883
91,random,1,N/A,46114,77065,0.006673097610473633
92,random,1,N/A,45421,75895,0.009432792663574219
93,random,1,N/A,45754,75103,0.006009101867675781
94,random,1,N/A,44368,76129,0.004433870315551758
95,random,1,N/A,45538,75796,0.003988981246948242
96,random,1,N/A,43666,75373,0.008260965347290039
97,random,1,N/A,45799,78316,0.010283946990966797
98,random,1,N/A,46123,77317,0.006930112838745117
99,random,1,N/A,44206,76633,0.00680994987487793
100,random,1,N/A,45511,77182,0.0037660598754882812
101,random,1,N/A,44674,75715,0.004369020462036133
102,random,1,N/A,46870,79774,0.003484964370727539
103,random,1,N/A,45349,77839,0.00432586669921875
104,random,1,N/A,43765,73663,0.00500035285949707
105,random,1,N/A,44782,76678,0.008754968643188477
106,random,1,N/A,43333,75103,0.00640416145324707
107,random,1,N/A,45556,78199,0.0044438838958740234
108,random,1,N/A,44251,75328,0.006588935852050781
109,random,1,N/A,45673,75427,0.006712913513183594
110,random,1,N/A,46258,78190,0.010396003723144531
111,random,1,N/A,43090,74896,0.005110979080200195
112,random,1,N/A,44287,75571,0.02487969398498535
113,random,1,N/A,44080,75742,0.009109020233154297
114,random,1,N/A,45403,75571,0.007487058639526367
115,random,1,N/A,45889,79099,0.003916740417480469
116,random,1,N/A,46411,78316,0.0038437843322753906
117,random,1,N/A,45511,76030,0.0032958984375
118,random,1,N/A,44413,75454,0.01590585708618164
119,random,1,N/A,43558,73681,0.009192943572998047
120,random,1,N/A,44206,76255,0.010010719299316406
121,random,1,N/A,45538,74158,0.01064920425415039
122,random,1,N/A,44152,74725,0.005257368087768555
123,random,1,N/A,44422,76903,0.01777815818786621
124,random,1,N/A,45997,74311,0.003145933151245117
125,random,1,N/A,46357,77047,0.00851583480834961
126,random,1,N/A,46132,78217,0.0058476924896240234
127,random,1,N/A,44746,75418,0.0037689208984375
128,random,1,N/A,42910,72763,0.011159181594848633
129,random,1,N/A,45214,77488,0.003696918487548828
130,random,1,N/A,46546,77371,0.015041112899780273
131,random,1,N/A,44233,76678,0.007721900939941406
132,random,1,N/A,44476,73420,0.0055332183837890625
133,random,1,N/A,45232,75013,0.007965087890625
134,random,1,N/A,46438,76939,0.019451141357421875
135,random,1,N/A,46294,77317,0.004155874252319336
136,random,1,N/A,44368,77506,0.005095958709716797
137,random,1,N/A,45574,76750,0.008948087692260742
138,random,1,N/A,44602,76786,0.0031290054321289062
139,random,1,N/A,44071,73366,0.011777877807617188
140,random,1,N/A,44530,77506,0.004075050354003906
141,random,1,N/A,45655,77524,0.004007101058959961
142,random,1,N/A,45070,75598,0.004110097885131836
143,random,1,N/A,44818,76930,0.006805896759033203
144,random,1,N/A,45313,75589,0.003084897994995117
145,random,1,N/A,44809,76984,0.0031480789184570312
146,random,1,N/A,44962,76678,0.0032401084899902344
147,random,1,N/A,45772,78829,0.007906198501586914
148,random,1,N/A,44737,76102,0.007703065872192383
149,random,1,N/A,44458,73168,0.003412961959838867
150,random,1,N/A,42118,75391,0.0032219886779785156
151,random,1,N/A,43585,73933,0.006186008453369141
152,random,1,N/A,46276,79225,0.006629228591918945
153,random,1,N/A,43531,74599,0.005197763442993164
154,random,1,N/A,45502,75319,0.003896951675415039
155,random,1,N/A,45790,75400,0.011705160140991211
156,random,1,N/A,45016,75670,0.019639253616333008
157,random,1,N/A,45106,77839,0.003736257553100586
158,random,1,N/A,46132,78325,0.003271341323852539
159,random,1,N/A,44593,77074,0.004683732986450195
160,random,1,N/A,44521,73618,0.0034580230712890625
161,random,1,N/A,45259,77407,0.0050449371337890625
162,random,1,N/A,43405,74779,0.0044019222259521484
163,random,1,N/A,45025,77002,0.0037038326263427734
164,random,1,N/A,44980,75976,0.004239082336425781
165,random,1,N/A,45169,76129,0.006487131118774414
166,random,1,N/A,45061,77875,0.004397869110107422
167,random,1,N/A,46483,77974,0.0044040679931640625
168,random,1,N/A,45934,76750,0.0043182373046875
169,random,1,N/A,46393,76012,0.011881113052368164
170,random,1,N/A,46105,79036,0.00452113151550293
171,random,1,N/A,45052,74662,0.005103111267089844
172,random,1,N/A,44944,78541,0.0077266693115234375
173,random,1,N/A,43072,72610,0.007324934005737305
174,random,1,N/A,43531,76345,0.006402015686035156
175,random,1,N/A,46060,80404,0.003932952880859375
176,random,1,N/A,45214,75004,0.008805036544799805
177,random,1,N/A,44989,76237,0.009671211242675781
178,random,1,N/A,45160,77209,0.020675182342529297
179,random,1,N/A,44908,75598,0.0039827823638916016
180,random,1,N/A,43945,76201,0.0032889842987060547
181,random,1,N/A,46060,77479,0.0038480758666992188
182,random,1,N/A,43837,74581,0.007579326629638672
183,random,1,N/A,43486,75499,0.004969120025634766
184,random,1,N/A,44503,76525,0.0057909488677978516
